rank,feature,importance,importance_normalized,importance_type,asset,fold
1,atr_48,153780.88760185242,0.1246811908846371,gain,asset,0
2,vol_rolling_192,132481.17865800858,0.10741198976329687,gain,asset,0
3,bollinger_bandwidth,121075.89565515518,0.09816490913222538,gain,asset,0
4,ema_trend_48_192,104084.17832565308,0.08438850567367277,gain,asset,0
5,vol_rolling_96,83243.68309831619,0.06749162203558759,gain,asset,0
6,bollinger_bandwidth_rank_192,81350.46672391891,0.06595665578689945,gain,asset,0
7,atr_over_price_48,75999.66704654694,0.0616183788633903,gain,asset,0
8,atr_pct_rank_192,64012.455496788025,0.0518994870380318,gain,asset,0
9,vol_rolling_48,59399.55860900879,0.04815948080991439,gain,asset,0
10,vol_rolling_24,42305.85379552841,0.03430038878611784,gain,asset,0
11,close_over_bb_upper_192,38616.88322973251,0.03130947586804033,gain,asset,0
12,mama_minus_fama_over_atr,38493.93468999863,0.031209792672094443,gain,asset,0
13,ret_48,37224.60929489136,0.030180659570119936,gain,asset,0
14,bollinger_percent_b,29500.012910842896,0.02391777546738361,gain,asset,0
15,close_over_bb_mid_192,28445.720457553864,0.02306298498810705,gain,asset,0
16,distance_from_ema96_atr,20582.22475719452,0.016687485251264483,gain,asset,0
17,close_range_pos_96,19766.87061357498,0.01602641919029591,gain,asset,0
18,atr_pct,12988.868136405945,0.010531006633825037,gain,asset,0
19,ret_24,12711.038311481476,0.01030575007577643,gain,asset,0
20,roofing_filter_over_atr,10820.054172992706,0.008772593660779256,gain,asset,0
21,ret_16,9892.423422813416,0.008020496905212279,gain,asset,0
22,rolling_return_48,8456.503777503967,0.006856293900640265,gain,asset,0
23,close_minus_decycler_over_atr,7311.195899963379,0.0059277106915809575,gain,asset,0
24,ema_alignment_score,6281.327253341675,0.00509272234343205,gain,asset,0
25,distance_from_ema24_atr,4897.605861186981,0.003970840205041292,gain,asset,0
26,rolling_return_24,4667.646812438965,0.0037843959173295876,gain,asset,0
27,frama_slope_over_atr,3165.1490688323975,0.002566213275157802,gain,asset,0
28,decycler_slope_over_atr,3045.0157833099365,0.002468812607640494,gain,asset,0
29,instantaneous_trendline_slope_over_atr,2250.468277454376,0.0018246159796370533,gain,asset,0
30,supersmoother_slope_over_atr,1696.1172976493835,0.0013751638961694368,gain,asset,0
31,upper_wick_ratio,1386.7042207717896,0.001124300531404247,gain,asset,0
32,ret_4,1374.9791717529297,0.0011147941935384055,gain,asset,0
33,range_to_atr,1281.8541107177734,0.0010392910299649892,gain,asset,0
34,lag_close_ret_16,1110.3467540740967,0.0009002377197306672,gain,asset,0
35,lag_close_ret_24,1043.174328804016,0.0008457762186437008,gain,asset,0
36,close_ret,1028.7408056259155,0.000834073926593171,gain,asset,0
37,lag_close_ret_1,928.3375959396362,0.0007526698461021279,gain,asset,0
38,lag_close_ret_48,877.3613018989563,0.0007113397097828937,gain,asset,0
39,lower_wick_ratio,818.546010017395,0.0006636539358978673,gain,asset,0
40,lag_close_ret_2,805.0270199775696,0.0006526931214299016,gain,asset,0
41,ret_8,794.4657955169678,0.0006441303795737288,gain,asset,0
42,lag_close_ret_8,708.3342752456665,0.0005742973808987963,gain,asset,0
43,lag_close_ret_4,658.825014591217,0.0005341566737245954,gain,asset,0
44,close_location,641.7160520553589,0.0005202852111713662,gain,asset,0
45,dominant_cycle_phase_normalized,612.0006113052368,0.0004961927729096009,gain,asset,0
46,body_ratio,528.4655566215515,0.0004284649150398971,gain,asset,0
47,ret_1,246.4621810913086,0.00019982456029288314,gain,asset,0
1,atr_48,1137.0,0.10781338896263987,split,asset,0
2,vol_rolling_192,970.0,0.09197800113787218,split,asset,0
3,bollinger_bandwidth,783.0,0.07424615968139579,split,asset,0
4,ema_trend_48_192,777.0,0.07367722359188318,split,asset,0
5,vol_rolling_96,681.0,0.0645742461596814,split,asset,0
6,bollinger_bandwidth_rank_192,596.0,0.0565143182249194,split,asset,0
7,atr_over_price_48,556.0,0.05272141096150199,split,asset,0
8,atr_pct_rank_192,510.0,0.04835956760857197,split,asset,0
9,vol_rolling_48,493.0,0.04674758202161957,split,asset,0
10,vol_rolling_24,423.0,0.04010999431063911,split,asset,0
11,mama_minus_fama_over_atr,374.0,0.03546368291295278,split,asset,0
12,close_over_bb_upper_192,322.0,0.030532903470510145,split,asset,0
13,ret_48,282.0,0.026739996207092737,split,asset,0
14,close_range_pos_96,268.0,0.025412478664896643,split,asset,0
15,close_over_bb_mid_192,251.0,0.023800493077944244,split,asset,0
16,bollinger_percent_b,227.0,0.021524748719893797,split,asset,0
17,distance_from_ema96_atr,187.0,0.01773184145647639,split,asset,0
18,ret_24,158.0,0.014981983690498767,split,asset,0
19,roofing_filter_over_atr,145.0,0.01374928882988811,split,asset,0
20,ret_16,124.0,0.011758012516593969,split,asset,0
21,atr_pct,119.0,0.011283899108666793,split,asset,0
22,close_minus_decycler_over_atr,94.0,0.008913332069030912,split,asset,0
23,frama_slope_over_atr,82.0,0.007775459890005689,split,asset,0
24,rolling_return_48,76.0,0.007206523800493078,split,asset,0
25,distance_from_ema24_atr,69.0,0.006542765029395031,split,asset,0
26,ret_4,57.0,0.005404892850369808,split,asset,0
27,range_to_atr,52.0,0.004930779442442633,split,asset,0
28,supersmoother_slope_over_atr,52.0,0.004930779442442633,split,asset,0
29,lag_close_ret_1,52.0,0.004930779442442633,split,asset,0
30,upper_wick_ratio,51.0,0.004835956760857197,split,asset,0
31,rolling_return_24,49.0,0.004646311397686327,split,asset,0
32,lag_close_ret_16,44.0,0.00417219798975915,split,asset,0
33,lag_close_ret_4,43.0,0.004077375308173715,split,asset,0
34,lag_close_ret_2,42.0,0.00398255262658828,split,asset,0
35,close_ret,42.0,0.00398255262658828,split,asset,0
36,decycler_slope_over_atr,41.0,0.0038877299450028446,split,asset,0
37,instantaneous_trendline_slope_over_atr,41.0,0.0038877299450028446,split,asset,0
38,ema_alignment_score,41.0,0.0038877299450028446,split,asset,0
39,lag_close_ret_48,38.0,0.003603261900246539,split,asset,0
40,lag_close_ret_24,33.0,0.003129148492319363,split,asset,0
41,lag_close_ret_8,33.0,0.003129148492319363,split,asset,0
42,lower_wick_ratio,33.0,0.003129148492319363,split,asset,0
43,close_location,27.0,0.0025602124028067516,split,asset,0
44,ret_8,21.0,0.00199127631329414,split,asset,0
45,dominant_cycle_phase_normalized,21.0,0.00199127631329414,split,asset,0
46,body_ratio,19.0,0.0018016309501232696,split,asset,0
47,ret_1,10.0,0.0009482268158543523,split,asset,0
1,atr_48,158360.26975774765,0.11732923509236837,gain,asset,1
2,vol_rolling_192,142041.65863275528,0.10523876464801946,gain,asset,1
3,bollinger_bandwidth,134409.62712192535,0.09958418714107051,gain,asset,1
4,ema_trend_48_192,108122.86726331711,0.08010830829857198,gain,asset,1
5,vol_rolling_96,96907.54385137558,0.07179886730526215,gain,asset,1
6,bollinger_bandwidth_rank_192,93183.06465244293,0.06903939805077873,gain,asset,1
7,atr_over_price_48,82241.54783725739,0.06093282055732129,gain,asset,1
8,atr_pct_rank_192,69629.82940387726,0.05158878951182973,gain,asset,1
9,vol_rolling_48,63874.10853052139,0.047324371874065616,gain,asset,1
10,mama_minus_fama_over_atr,48305.0389251709,0.035789237268081246,gain,asset,1
11,vol_rolling_24,45359.364117622375,0.03360678473418981,gain,asset,1
12,ret_48,38914.481676101685,0.02883176680652009,gain,asset,1
13,close_over_bb_upper_192,37599.383357048035,0.027857409538236417,gain,asset,1
14,close_over_bb_mid_192,33250.76632022858,0.024635516121281648,gain,asset,1
15,bollinger_percent_b,28035.96647834778,0.02077186725566873,gain,asset,1
16,atr_pct,22258.400272369385,0.016491264395620892,gain,asset,1
17,close_range_pos_96,21697.70307636261,0.016075843449277802,gain,asset,1
18,distance_from_ema96_atr,21175.749715328217,0.015689127837478587,gain,asset,1
19,ret_24,18609.463969230652,0.013787764925690895,gain,asset,1
20,roofing_filter_over_atr,12609.715265750885,0.009342546897188074,gain,asset,1
21,close_minus_decycler_over_atr,11087.460657596588,0.008214707388807606,gain,asset,1
22,ret_16,10142.244052886963,0.0075143957424783974,gain,asset,1
23,rolling_return_48,8422.110719680786,0.006239947747721223,gain,asset,1
24,distance_from_ema24_atr,7742.27082824707,0.00573625389465304,gain,asset,1
25,ema_alignment_score,5608.666337490082,0.004155464828853207,gain,asset,1
26,rolling_return_24,4233.118751525879,0.00313632065625724,gain,asset,1
27,instantaneous_trendline_slope_over_atr,4041.224778175354,0.00299414627661963,gain,asset,1
28,frama_slope_over_atr,3691.2219157218933,0.0027348289099933657,gain,asset,1
29,decycler_slope_over_atr,1987.568504333496,0.0014725909008861272,gain,asset,1
30,range_to_atr,1625.1135177612305,0.0012040477467541357,gain,asset,1
31,ret_4,1471.044538974762,0.0010898979321564987,gain,asset,1
32,supersmoother_slope_over_atr,1272.7683992385864,0.0009429950009610631,gain,asset,1
33,ret_8,1064.9892978668213,0.000789051318815143,gain,asset,1
34,upper_wick_ratio,1029.0132808685303,0.0007623966625523274,gain,asset,1
35,lag_close_ret_4,1019.7227072715759,0.0007555132700488445,gain,asset,1
36,lag_close_ret_16,1014.2653007507324,0.0007514698737243864,gain,asset,1
37,lag_close_ret_48,982.4312596321106,0.0007278840103000525,gain,asset,1
38,lag_close_ret_24,917.7838916778564,0.0006799867299758225,gain,asset,1
39,lag_close_ret_1,829.5284967422485,0.0006145982458793363,gain,asset,1
40,dominant_cycle_phase_normalized,787.5108985900879,0.0005834673778961417,gain,asset,1
41,lag_close_ret_8,754.7512493133545,0.0005591957307373357,gain,asset,1
42,close_ret,737.0461072921753,0.0005460779785781324,gain,asset,1
43,lag_close_ret_2,726.1869015693665,0.0005380323854308304,gain,asset,1
44,body_ratio,676.3530101776123,0.0005011104202964245,gain,asset,1
45,close_location,665.3408975601196,0.0004929515383234527,gain,asset,1
46,lower_wick_ratio,431.3704319000244,0.000319602655980057,gain,asset,1
47,ret_1,160.87589931488037,0.00011919306679817219,gain,asset,1
1,atr_48,1115.0,0.10346107451053169,split,asset,1
2,vol_rolling_192,1014.0,0.09408926417370325,split,asset,1
3,bollinger_bandwidth,879.0,0.08156258699081377,split,asset,1
4,ema_trend_48_192,743.0,0.06894311960656954,split,asset,1
5,vol_rolling_96,702.0,0.06513872135102533,split,asset,1
6,bollinger_bandwidth_rank_192,621.0,0.05762271504129164,split,asset,1
7,atr_over_price_48,576.0,0.053447155980328474,split,asset,1
8,vol_rolling_48,538.0,0.04992112832884847,split,asset,1
9,atr_pct_rank_192,522.0,0.04843648510717268,split,asset,1
10,mama_minus_fama_over_atr,399.0,0.03702329034054004,split,asset,1
11,vol_rolling_24,395.0,0.03665212953512109,split,asset,1
12,ret_48,318.0,0.029507284030806345,split,asset,1
13,close_over_bb_upper_192,313.0,0.029043333024032662,split,asset,1
14,close_over_bb_mid_192,248.0,0.02301196993597476,split,asset,1
15,close_range_pos_96,245.0,0.02273359933191055,split,asset,1
16,bollinger_percent_b,194.0,0.018001299062818967,split,asset,1
17,distance_from_ema96_atr,189.0,0.01753734805604528,split,asset,1
18,ret_24,176.0,0.016331075438433703,split,asset,1
19,roofing_filter_over_atr,171.0,0.015867124431660017,split,asset,1
20,atr_pct,159.0,0.014753642015403173,split,asset,1
21,ret_16,136.0,0.012619467384244224,split,asset,1
22,close_minus_decycler_over_atr,127.0,0.011784355572051592,split,asset,1
23,rolling_return_48,82.0,0.007608796511088429,split,asset,1
24,distance_from_ema24_atr,72.0,0.006680894497541059,split,asset,1
25,frama_slope_over_atr,72.0,0.006680894497541059,split,asset,1
26,ret_4,54.0,0.005010670873155795,split,asset,1
27,rolling_return_24,50.0,0.004639510067736847,split,asset,1
28,ema_alignment_score,48.0,0.004453929665027373,split,asset,1
29,instantaneous_trendline_slope_over_atr,46.0,0.0042683492623178994,split,asset,1
30,lag_close_ret_1,43.0,0.0039899786582536885,split,asset,1
31,lag_close_ret_48,42.0,0.0038971884568989516,split,asset,1
32,lag_close_ret_16,40.0,0.0037116080541894775,split,asset,1
33,lag_close_ret_2,39.0,0.0036188178528347406,split,asset,1
34,lag_close_ret_4,37.0,0.003433237450125267,split,asset,1
35,range_to_atr,37.0,0.003433237450125267,split,asset,1
36,lag_close_ret_8,36.0,0.0033404472487705296,split,asset,1
37,upper_wick_ratio,36.0,0.0033404472487705296,split,asset,1
38,close_ret,35.0,0.003247657047415793,split,asset,1
39,supersmoother_slope_over_atr,32.0,0.0029692864433515822,split,asset,1
40,decycler_slope_over_atr,32.0,0.0029692864433515822,split,asset,1
41,lag_close_ret_24,30.0,0.002783706040642108,split,asset,1
42,ret_8,28.0,0.0025981256379326344,split,asset,1
43,dominant_cycle_phase_normalized,28.0,0.0025981256379326344,split,asset,1
44,close_location,27.0,0.0025053354365778976,split,asset,1
45,body_ratio,27.0,0.0025053354365778976,split,asset,1
46,lower_wick_ratio,17.0,0.001577433423030528,split,asset,1
47,ret_1,7.0,0.0006495314094831586,split,asset,1
1,atr_48,175217.3294506073,0.12177728177025099,gain,asset,2
2,vol_rolling_192,148527.4803762436,0.10322764811628939,gain,asset,2
3,bollinger_bandwidth,142968.73628282547,0.09936428170227428,gain,asset,2
4,vol_rolling_96,108049.75919008255,0.07509534594183853,gain,asset,2
5,ema_trend_48_192,104703.3975906372,0.07276960099024869,gain,asset,2
6,bollinger_bandwidth_rank_192,92753.47319078445,0.06446431911352493,gain,asset,2
7,atr_over_price_48,79805.95213460922,0.05546570051325358,gain,asset,2
8,vol_rolling_48,78434.69097089767,0.05451266431736191,gain,asset,2
9,atr_pct_rank_192,71177.00967884064,0.049468524548352065,gain,asset,2
10,mama_minus_fama_over_atr,52480.864954948425,0.036474571888546116,gain,asset,2
11,vol_rolling_24,48364.56346702576,0.03361371327531536,gain,asset,2
12,close_over_bb_mid_192,42959.92691421509,0.0298574526906969,gain,asset,2
13,ret_48,38304.16490459442,0.02662166520393104,gain,asset,2
14,close_over_bb_upper_192,37997.52906513214,0.02640855112931217,gain,asset,2
15,bollinger_percent_b,34258.02766609192,0.023809571239714326,gain,asset,2
16,atr_pct,27042.73392677307,0.018794891119299367,gain,asset,2
17,close_range_pos_96,23488.245312213898,0.01632449642191676,gain,asset,2
18,distance_from_ema96_atr,19921.902824401855,0.013845863198883123,gain,asset,2
19,ret_24,17377.133935928345,0.01207723084417551,gain,asset,2
20,roofing_filter_over_atr,12624.775519371033,0.008774308172194805,gain,asset,2
21,ret_16,12204.129559993744,0.008481956258824011,gain,asset,2
22,distance_from_ema24_atr,9812.812487602234,0.006819974000335576,gain,asset,2
23,ema_alignment_score,8887.754753112793,0.006177052339904572,gain,asset,2
24,rolling_return_48,8495.411108970642,0.005904370735560555,gain,asset,2
25,close_minus_decycler_over_atr,8149.794725894928,0.005664164907756915,gain,asset,2
26,frama_slope_over_atr,5188.171828746796,0.0036058160722046493,gain,asset,2
27,rolling_return_24,5145.609601974487,0.0035762350239220836,gain,asset,2
28,instantaneous_trendline_slope_over_atr,4925.716610431671,0.003423407841391822,gain,asset,2
29,decycler_slope_over_atr,2967.301254272461,0.002062295333867755,gain,asset,2
30,supersmoother_slope_over_atr,1714.8301067352295,0.0011918190383952449,gain,asset,2
31,ret_4,1670.773630619049,0.00116119947626274,gain,asset,2
32,ret_8,1378.4455790519714,0.0009580294153067112,gain,asset,2
33,range_to_atr,1266.388635635376,0.0008801490480191677,gain,asset,2
34,lag_close_ret_24,1177.9099097251892,0.0008186557084641042,gain,asset,2
35,lag_close_ret_48,1068.863028049469,0.0007428673553506938,gain,asset,2
36,upper_wick_ratio,1020.0187916755676,0.0007089202660165074,gain,asset,2
37,lag_close_ret_8,967.2402858734131,0.0006722388316365045,gain,asset,2
38,lag_close_ret_4,937.6012892723083,0.0006516395196175544,gain,asset,2
39,lag_close_ret_2,889.5803575515747,0.0006182646328334578,gain,asset,2
40,lag_close_ret_16,781.5684022903442,0.0005431955608892329,gain,asset,2
41,lag_close_ret_1,774.1696882247925,0.0005380534023463348,gain,asset,2
42,close_location,692.462592124939,0.00048126639334683,gain,asset,2
43,close_ret,681.7112989425659,0.000473794168633843,gain,asset,2
44,body_ratio,568.206139087677,0.0003949072806909319,gain,asset,2
45,dominant_cycle_phase_normalized,458.9640054702759,0.00031898322609871896,gain,asset,2
46,lower_wick_ratio,365.90602016448975,0.0002543072689140781,gain,asset,2
47,ret_1,185.25667238235474,0.00012875469602956498,gain,asset,2
1,atr_48,1208.0,0.11015867225971183,split,asset,2
2,vol_rolling_192,1019.0,0.09292358198066752,split,asset,2
3,bollinger_bandwidth,911.0,0.08307495896407076,split,asset,2
4,vol_rolling_96,745.0,0.06793726062374612,split,asset,2
5,ema_trend_48_192,695.0,0.06337771293087725,split,asset,2
6,bollinger_bandwidth_rank_192,603.0,0.054988145175998544,split,asset,2
7,vol_rolling_48,561.0,0.05115812511398869,split,asset,2
8,atr_over_price_48,545.0,0.049699069852270655,split,asset,2
9,atr_pct_rank_192,484.0,0.044136421666970634,split,asset,2
10,mama_minus_fama_over_atr,426.0,0.03884734634324275,split,asset,2
11,vol_rolling_24,394.0,0.03592923581980668,split,asset,2
12,ret_48,316.0,0.028816341418931243,split,asset,2
13,close_over_bb_upper_192,295.0,0.026901331387926317,split,asset,2
14,close_over_bb_mid_192,284.0,0.025898230895495165,split,asset,2
15,close_range_pos_96,246.0,0.022432974648914826,split,asset,2
16,bollinger_percent_b,239.0,0.021794637971913187,split,asset,2
17,distance_from_ema96_atr,187.0,0.017052708371329564,split,asset,2
18,roofing_filter_over_atr,182.0,0.01659675360204268,split,asset,2
19,ret_24,175.0,0.015958416925041036,split,asset,2
20,atr_pct,155.0,0.014134597847893489,split,asset,2
21,ret_16,149.0,0.013587452124749225,split,asset,2
22,close_minus_decycler_over_atr,114.0,0.010395768739741018,split,asset,2
23,distance_from_ema24_atr,101.0,0.009210286339595112,split,asset,2
24,rolling_return_48,86.0,0.007842422031734452,split,asset,2
25,frama_slope_over_atr,86.0,0.007842422031734452,split,asset,2
26,ret_4,52.0,0.0047419296005836225,split,asset,2
27,instantaneous_trendline_slope_over_atr,51.0,0.004650738646726244,split,asset,2
28,lag_close_ret_48,47.0,0.004285974831296735,split,asset,2
29,rolling_return_24,46.0,0.004194783877439358,split,asset,2
30,ema_alignment_score,44.0,0.004012401969724603,split,asset,2
31,lag_close_ret_24,42.0,0.0038300200620098486,split,asset,2
32,upper_wick_ratio,41.0,0.0037388291081524713,split,asset,2
33,lag_close_ret_8,40.0,0.003647638154295094,split,asset,2
34,lag_close_ret_1,39.0,0.0035564472004377167,split,asset,2
35,supersmoother_slope_over_atr,39.0,0.0035564472004377167,split,asset,2
36,lag_close_ret_16,36.0,0.0032828743388655843,split,asset,2
37,ret_8,35.0,0.003191683385008207,split,asset,2
38,lag_close_ret_2,34.0,0.0031004924311508297,split,asset,2
39,lag_close_ret_4,34.0,0.0031004924311508297,split,asset,2
40,range_to_atr,34.0,0.0031004924311508297,split,asset,2
41,close_ret,33.0,0.0030093014772934524,split,asset,2
42,close_location,26.0,0.0023709648002918113,split,asset,2
43,decycler_slope_over_atr,22.0,0.0020062009848623016,split,asset,2
44,body_ratio,21.0,0.0019150100310049243,split,asset,2
45,lower_wick_ratio,18.0,0.0016414371694327922,split,asset,2
46,dominant_cycle_phase_normalized,16.0,0.0014590552617180376,split,asset,2
47,ret_1,10.0,0.0009119095385737735,split,asset,2
1,atr_48,182400.6851439476,0.11998151866839021,gain,asset,3
2,vol_rolling_192,159496.69712257385,0.10491548279139601,gain,asset,3
3,bollinger_bandwidth,155499.0494184494,0.10228586633867529,gain,asset,3
4,vol_rolling_96,124928.44543027878,0.08217679991594773,gain,asset,3
5,ema_trend_48_192,105778.71445798874,0.06958028032319934,gain,asset,3
6,atr_over_price_48,99549.65149211884,0.06548285912142982,gain,asset,3
7,bollinger_bandwidth_rank_192,96622.9859213829,0.06355772501607122,gain,asset,3
8,vol_rolling_48,75530.47403430939,0.04968326173351853,gain,asset,3
9,atr_pct_rank_192,68099.43694543839,0.04479519284002589,gain,asset,3
10,mama_minus_fama_over_atr,52611.78876876831,0.034607558142425304,gain,asset,3
11,close_over_bb_upper_192,49445.79472064972,0.032524995932263795,gain,asset,3
12,vol_rolling_24,49415.17228317261,0.0325048527702415,gain,asset,3
13,ret_48,38591.937191963196,0.02538542675425097,gain,asset,3
14,close_over_bb_mid_192,36434.39198541641,0.023966213058464157,gain,asset,3
15,bollinger_percent_b,36047.710191726685,0.0237118572767866,gain,asset,3
16,atr_pct,25702.57073020935,0.016906918235852695,gain,asset,3
17,close_range_pos_96,23696.369160175323,0.015587257013431137,gain,asset,3
18,distance_from_ema96_atr,22071.117604255676,0.014518181259995712,gain,asset,3
19,ret_24,20158.31751728058,0.013259958687184744,gain,asset,3
20,roofing_filter_over_atr,12457.325794696808,0.008194316080639072,gain,asset,3
21,rolling_return_48,11762.933185577393,0.007737550911536209,gain,asset,3
22,ret_16,10408.43117237091,0.006846571755094711,gain,asset,3
23,ema_alignment_score,9253.991662979126,0.0060871919016785535,gain,asset,3
24,distance_from_ema24_atr,8754.934136867523,0.005758916381010934,gain,asset,3
25,close_minus_decycler_over_atr,7051.42836523056,0.004638365713232081,gain,asset,3
26,frama_slope_over_atr,6314.760841369629,0.0041537924880999276,gain,asset,3
27,rolling_return_24,5954.230605125427,0.003916638964053047,gain,asset,3
28,decycler_slope_over_atr,4923.217047691345,0.0032384475839547936,gain,asset,3
